CMPLNT_FR_DT,Day_Name,Month,Day,Year,Season,GeoCell,BORO_NM,count_cmplnt,PRCP,SNOW,Population,PC_INCOME,Hm_Sls_Price_Range
1/30/2014,Thursday,January,30.0,2014.0,Winter,12.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
1/30/2014,Thursday,January,30.0,2014.0,Winter,13.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
1/30/2014,Thursday,January,30.0,2014.0,Winter,22.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
1/30/2014,Thursday,January,30.0,2014.0,Winter,24.0,STATEN ISLAND,8,0.0,0.0,"468,730",48123,Low
1/30/2014,Thursday,January,30.0,2014.0,Winter,32.0,STATEN ISLAND,9,0.0,0.0,"468,730",48123,Low
1/30/2014,Thursday,January,30.0,2014.0,Winter,33.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
1/30/2014,Thursday,January,30.0,2014.0,Winter,34.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
1/31/2014,Friday,January,31.0,2014.0,Winter,1.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
1/31/2014,Friday,January,31.0,2014.0,Winter,2.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
1/31/2014,Friday,January,31.0,2014.0,Winter,11.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
1/31/2014,Friday,January,31.0,2014.0,Winter,12.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
1/31/2014,Friday,January,31.0,2014.0,Winter,13.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
1/31/2014,Friday,January,31.0,2014.0,Winter,22.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
1/31/2014,Friday,January,31.0,2014.0,Winter,23.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
1/31/2014,Friday,January,31.0,2014.0,Winter,24.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
1/31/2014,Friday,January,31.0,2014.0,Winter,32.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
1/31/2014,Friday,January,31.0,2014.0,Winter,33.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
1/31/2014,Friday,January,31.0,2014.0,Winter,34.0,STATEN ISLAND,8,0.0,0.0,"468,730",48123,Low
1/4/2014,Saturday,January,4.0,2014.0,Winter,1.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
1/4/2014,Saturday,January,4.0,2014.0,Winter,2.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
1/4/2014,Saturday,January,4.0,2014.0,Winter,12.0,STATEN ISLAND,7,0.0,0.0,"468,730",48123,Low
1/4/2014,Saturday,January,4.0,2014.0,Winter,13.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
1/4/2014,Saturday,January,4.0,2014.0,Winter,22.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
1/4/2014,Saturday,January,4.0,2014.0,Winter,23.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
1/4/2014,Saturday,January,4.0,2014.0,Winter,24.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
1/4/2014,Saturday,January,4.0,2014.0,Winter,32.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
1/4/2014,Saturday,January,4.0,2014.0,Winter,33.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
1/4/2014,Saturday,January,4.0,2014.0,Winter,34.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
1/5/2014,Sunday,January,5.0,2014.0,Winter,1.0,STATEN ISLAND,1,0.14,0.0,"468,730",48123,Low
1/5/2014,Sunday,January,5.0,2014.0,Winter,12.0,STATEN ISLAND,2,0.14,0.0,"468,730",48123,Low
1/5/2014,Sunday,January,5.0,2014.0,Winter,13.0,STATEN ISLAND,2,0.14,0.0,"468,730",48123,Low
1/5/2014,Sunday,January,5.0,2014.0,Winter,22.0,STATEN ISLAND,2,0.14,0.0,"468,730",48123,Low
1/5/2014,Sunday,January,5.0,2014.0,Winter,23.0,STATEN ISLAND,1,0.14,0.0,"468,730",48123,Low
1/5/2014,Sunday,January,5.0,2014.0,Winter,24.0,STATEN ISLAND,2,0.14,0.0,"468,730",48123,Low
1/5/2014,Sunday,January,5.0,2014.0,Winter,32.0,STATEN ISLAND,3,0.14,0.0,"468,730",48123,Low
1/5/2014,Sunday,January,5.0,2014.0,Winter,33.0,STATEN ISLAND,7,0.14,0.0,"468,730",48123,Low
1/5/2014,Sunday,January,5.0,2014.0,Winter,34.0,STATEN ISLAND,1,0.14,0.0,"468,730",48123,Low
1/6/2014,Monday,January,6.0,2014.0,Winter,2.0,STATEN ISLAND,2,0.36,0.0,"468,730",48123,Low
1/6/2014,Monday,January,6.0,2014.0,Winter,11.0,STATEN ISLAND,1,0.36,0.0,"468,730",48123,Low
1/6/2014,Monday,January,6.0,2014.0,Winter,12.0,STATEN ISLAND,4,0.36,0.0,"468,730",48123,Low
1/6/2014,Monday,January,6.0,2014.0,Winter,13.0,STATEN ISLAND,4,0.36,0.0,"468,730",48123,Low
1/6/2014,Monday,January,6.0,2014.0,Winter,22.0,STATEN ISLAND,1,0.36,0.0,"468,730",48123,Low
1/6/2014,Monday,January,6.0,2014.0,Winter,23.0,STATEN ISLAND,2,0.36,0.0,"468,730",48123,Low
1/6/2014,Monday,January,6.0,2014.0,Winter,24.0,STATEN ISLAND,2,0.36,0.0,"468,730",48123,Low
1/6/2014,Monday,January,6.0,2014.0,Winter,32.0,STATEN ISLAND,5,0.36,0.0,"468,730",48123,Low
1/6/2014,Monday,January,6.0,2014.0,Winter,33.0,STATEN ISLAND,7,0.36,0.0,"468,730",48123,Low
1/6/2014,Monday,January,6.0,2014.0,Winter,34.0,STATEN ISLAND,1,0.36,0.0,"468,730",48123,Low
1/7/2014,Tuesday,January,7.0,2014.0,Winter,1.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
1/7/2014,Tuesday,January,7.0,2014.0,Winter,12.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
1/7/2014,Tuesday,January,7.0,2014.0,Winter,13.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
1/7/2014,Tuesday,January,7.0,2014.0,Winter,22.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
1/7/2014,Tuesday,January,7.0,2014.0,Winter,23.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
1/7/2014,Tuesday,January,7.0,2014.0,Winter,24.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
1/7/2014,Tuesday,January,7.0,2014.0,Winter,32.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
1/7/2014,Tuesday,January,7.0,2014.0,Winter,33.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
1/7/2014,Tuesday,January,7.0,2014.0,Winter,34.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
1/8/2014,Wednesday,January,8.0,2014.0,Winter,1.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
1/8/2014,Wednesday,January,8.0,2014.0,Winter,2.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
1/8/2014,Wednesday,January,8.0,2014.0,Winter,12.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
1/8/2014,Wednesday,January,8.0,2014.0,Winter,13.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
1/8/2014,Wednesday,January,8.0,2014.0,Winter,22.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
1/8/2014,Wednesday,January,8.0,2014.0,Winter,23.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
1/8/2014,Wednesday,January,8.0,2014.0,Winter,24.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
1/8/2014,Wednesday,January,8.0,2014.0,Winter,32.0,STATEN ISLAND,8,0.0,0.0,"468,730",48123,Low
1/8/2014,Wednesday,January,8.0,2014.0,Winter,33.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
1/8/2014,Wednesday,January,8.0,2014.0,Winter,34.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
1/9/2014,Thursday,January,9.0,2014.0,Winter,1.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
1/9/2014,Thursday,January,9.0,2014.0,Winter,11.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
1/9/2014,Thursday,January,9.0,2014.0,Winter,12.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
1/9/2014,Thursday,January,9.0,2014.0,Winter,13.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
1/9/2014,Thursday,January,9.0,2014.0,Winter,22.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
1/9/2014,Thursday,January,9.0,2014.0,Winter,23.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
1/9/2014,Thursday,January,9.0,2014.0,Winter,24.0,STATEN ISLAND,7,0.0,0.0,"468,730",48123,Low
1/9/2014,Thursday,January,9.0,2014.0,Winter,32.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
1/9/2014,Thursday,January,9.0,2014.0,Winter,33.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
1/9/2014,Thursday,January,9.0,2014.0,Winter,34.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
10/1/2014,Wednesday,October,1.0,2014.0,Fall,1.0,STATEN ISLAND,2,0.02,0.0,"468,730",48123,Low
10/1/2014,Wednesday,October,1.0,2014.0,Fall,2.0,STATEN ISLAND,1,0.02,0.0,"468,730",48123,Low
10/1/2014,Wednesday,October,1.0,2014.0,Fall,11.0,STATEN ISLAND,1,0.02,0.0,"468,730",48123,Low
10/1/2014,Wednesday,October,1.0,2014.0,Fall,12.0,STATEN ISLAND,5,0.02,0.0,"468,730",48123,Low
10/1/2014,Wednesday,October,1.0,2014.0,Fall,13.0,STATEN ISLAND,6,0.02,0.0,"468,730",48123,Low
10/1/2014,Wednesday,October,1.0,2014.0,Fall,22.0,STATEN ISLAND,9,0.02,0.0,"468,730",48123,Low
10/1/2014,Wednesday,October,1.0,2014.0,Fall,23.0,STATEN ISLAND,5,0.02,0.0,"468,730",48123,Low
10/1/2014,Wednesday,October,1.0,2014.0,Fall,24.0,STATEN ISLAND,9,0.02,0.0,"468,730",48123,Low
10/1/2014,Wednesday,October,1.0,2014.0,Fall,32.0,STATEN ISLAND,7,0.02,0.0,"468,730",48123,Low
10/1/2014,Wednesday,October,1.0,2014.0,Fall,33.0,STATEN ISLAND,2,0.02,0.0,"468,730",48123,Low
10/1/2014,Wednesday,October,1.0,2014.0,Fall,34.0,STATEN ISLAND,6,0.02,0.0,"468,730",48123,Low
10/10/2014,Friday,October,10.0,2014.0,Fall,1.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/10/2014,Friday,October,10.0,2014.0,Fall,2.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/10/2014,Friday,October,10.0,2014.0,Fall,11.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/10/2014,Friday,October,10.0,2014.0,Fall,12.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
10/10/2014,Friday,October,10.0,2014.0,Fall,13.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/10/2014,Friday,October,10.0,2014.0,Fall,22.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
10/10/2014,Friday,October,10.0,2014.0,Fall,23.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/10/2014,Friday,October,10.0,2014.0,Fall,24.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
10/10/2014,Friday,October,10.0,2014.0,Fall,32.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
10/10/2014,Friday,October,10.0,2014.0,Fall,33.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
10/10/2014,Friday,October,10.0,2014.0,Fall,34.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
10/11/2014,Saturday,October,11.0,2014.0,Fall,1.0,STATEN ISLAND,2,0.33,0.0,"468,730",48123,Low
10/11/2014,Saturday,October,11.0,2014.0,Fall,2.0,STATEN ISLAND,2,0.33,0.0,"468,730",48123,Low
10/11/2014,Saturday,October,11.0,2014.0,Fall,12.0,STATEN ISLAND,2,0.33,0.0,"468,730",48123,Low
10/11/2014,Saturday,October,11.0,2014.0,Fall,13.0,STATEN ISLAND,4,0.33,0.0,"468,730",48123,Low
10/11/2014,Saturday,October,11.0,2014.0,Fall,22.0,STATEN ISLAND,5,0.33,0.0,"468,730",48123,Low
10/11/2014,Saturday,October,11.0,2014.0,Fall,23.0,STATEN ISLAND,2,0.33,0.0,"468,730",48123,Low
10/11/2014,Saturday,October,11.0,2014.0,Fall,24.0,STATEN ISLAND,5,0.33,0.0,"468,730",48123,Low
10/11/2014,Saturday,October,11.0,2014.0,Fall,32.0,STATEN ISLAND,3,0.33,0.0,"468,730",48123,Low
10/11/2014,Saturday,October,11.0,2014.0,Fall,33.0,STATEN ISLAND,3,0.33,0.0,"468,730",48123,Low
10/11/2014,Saturday,October,11.0,2014.0,Fall,34.0,STATEN ISLAND,3,0.33,0.0,"468,730",48123,Low
10/12/2014,Sunday,October,12.0,2014.0,Fall,1.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
10/12/2014,Sunday,October,12.0,2014.0,Fall,2.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/12/2014,Sunday,October,12.0,2014.0,Fall,11.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/12/2014,Sunday,October,12.0,2014.0,Fall,12.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/12/2014,Sunday,October,12.0,2014.0,Fall,13.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
10/12/2014,Sunday,October,12.0,2014.0,Fall,22.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
10/12/2014,Sunday,October,12.0,2014.0,Fall,23.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/12/2014,Sunday,October,12.0,2014.0,Fall,24.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
10/12/2014,Sunday,October,12.0,2014.0,Fall,32.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
10/12/2014,Sunday,October,12.0,2014.0,Fall,33.0,STATEN ISLAND,9,0.0,0.0,"468,730",48123,Low
10/12/2014,Sunday,October,12.0,2014.0,Fall,34.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/13/2014,Monday,October,13.0,2014.0,Fall,1.0,STATEN ISLAND,2,0.05,0.0,"468,730",48123,Low
10/13/2014,Monday,October,13.0,2014.0,Fall,12.0,STATEN ISLAND,4,0.05,0.0,"468,730",48123,Low
10/13/2014,Monday,October,13.0,2014.0,Fall,13.0,STATEN ISLAND,4,0.05,0.0,"468,730",48123,Low
10/13/2014,Monday,October,13.0,2014.0,Fall,22.0,STATEN ISLAND,5,0.05,0.0,"468,730",48123,Low
10/13/2014,Monday,October,13.0,2014.0,Fall,23.0,STATEN ISLAND,1,0.05,0.0,"468,730",48123,Low
10/13/2014,Monday,October,13.0,2014.0,Fall,24.0,STATEN ISLAND,7,0.05,0.0,"468,730",48123,Low
10/13/2014,Monday,October,13.0,2014.0,Fall,32.0,STATEN ISLAND,6,0.05,0.0,"468,730",48123,Low
10/13/2014,Monday,October,13.0,2014.0,Fall,33.0,STATEN ISLAND,7,0.05,0.0,"468,730",48123,Low
10/13/2014,Monday,October,13.0,2014.0,Fall,34.0,STATEN ISLAND,5,0.05,0.0,"468,730",48123,Low
10/14/2014,Tuesday,October,14.0,2014.0,Fall,1.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/14/2014,Tuesday,October,14.0,2014.0,Fall,2.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/14/2014,Tuesday,October,14.0,2014.0,Fall,11.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/14/2014,Tuesday,October,14.0,2014.0,Fall,12.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
10/14/2014,Tuesday,October,14.0,2014.0,Fall,13.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
10/14/2014,Tuesday,October,14.0,2014.0,Fall,22.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
10/14/2014,Tuesday,October,14.0,2014.0,Fall,23.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
10/14/2014,Tuesday,October,14.0,2014.0,Fall,24.0,STATEN ISLAND,15,0.0,0.0,"468,730",48123,Low
10/14/2014,Tuesday,October,14.0,2014.0,Fall,32.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/14/2014,Tuesday,October,14.0,2014.0,Fall,33.0,STATEN ISLAND,10,0.0,0.0,"468,730",48123,Low
10/14/2014,Tuesday,October,14.0,2014.0,Fall,34.0,STATEN ISLAND,9,0.0,0.0,"468,730",48123,Low
10/15/2014,Wednesday,October,15.0,2014.0,Fall,1.0,STATEN ISLAND,3,0.69,0.0,"468,730",48123,Low
10/15/2014,Wednesday,October,15.0,2014.0,Fall,2.0,STATEN ISLAND,1,0.69,0.0,"468,730",48123,Low
10/15/2014,Wednesday,October,15.0,2014.0,Fall,12.0,STATEN ISLAND,4,0.69,0.0,"468,730",48123,Low
10/15/2014,Wednesday,October,15.0,2014.0,Fall,13.0,STATEN ISLAND,6,0.69,0.0,"468,730",48123,Low
10/15/2014,Wednesday,October,15.0,2014.0,Fall,22.0,STATEN ISLAND,8,0.69,0.0,"468,730",48123,Low
10/15/2014,Wednesday,October,15.0,2014.0,Fall,23.0,STATEN ISLAND,3,0.69,0.0,"468,730",48123,Low
10/15/2014,Wednesday,October,15.0,2014.0,Fall,24.0,STATEN ISLAND,2,0.69,0.0,"468,730",48123,Low
10/15/2014,Wednesday,October,15.0,2014.0,Fall,32.0,STATEN ISLAND,5,0.69,0.0,"468,730",48123,Low
10/15/2014,Wednesday,October,15.0,2014.0,Fall,33.0,STATEN ISLAND,7,0.69,0.0,"468,730",48123,Low
10/15/2014,Wednesday,October,15.0,2014.0,Fall,34.0,STATEN ISLAND,5,0.69,0.0,"468,730",48123,Low
10/16/2014,Thursday,October,16.0,2014.0,Fall,1.0,STATEN ISLAND,2,1.11,0.0,"468,730",48123,Low
10/16/2014,Thursday,October,16.0,2014.0,Fall,2.0,STATEN ISLAND,1,1.11,0.0,"468,730",48123,Low
10/16/2014,Thursday,October,16.0,2014.0,Fall,11.0,STATEN ISLAND,3,1.11,0.0,"468,730",48123,Low
10/16/2014,Thursday,October,16.0,2014.0,Fall,12.0,STATEN ISLAND,1,1.11,0.0,"468,730",48123,Low
10/16/2014,Thursday,October,16.0,2014.0,Fall,13.0,STATEN ISLAND,3,1.11,0.0,"468,730",48123,Low
10/16/2014,Thursday,October,16.0,2014.0,Fall,22.0,STATEN ISLAND,7,1.11,0.0,"468,730",48123,Low
10/16/2014,Thursday,October,16.0,2014.0,Fall,23.0,STATEN ISLAND,3,1.11,0.0,"468,730",48123,Low
10/16/2014,Thursday,October,16.0,2014.0,Fall,32.0,STATEN ISLAND,1,1.11,0.0,"468,730",48123,Low
10/16/2014,Thursday,October,16.0,2014.0,Fall,33.0,STATEN ISLAND,5,1.11,0.0,"468,730",48123,Low
10/16/2014,Thursday,October,16.0,2014.0,Fall,34.0,STATEN ISLAND,5,1.11,0.0,"468,730",48123,Low
10/17/2014,Friday,October,17.0,2014.0,Fall,1.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
10/17/2014,Friday,October,17.0,2014.0,Fall,2.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/17/2014,Friday,October,17.0,2014.0,Fall,11.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/17/2014,Friday,October,17.0,2014.0,Fall,12.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
10/17/2014,Friday,October,17.0,2014.0,Fall,13.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
10/17/2014,Friday,October,17.0,2014.0,Fall,14.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/17/2014,Friday,October,17.0,2014.0,Fall,22.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/17/2014,Friday,October,17.0,2014.0,Fall,23.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
10/17/2014,Friday,October,17.0,2014.0,Fall,24.0,STATEN ISLAND,9,0.0,0.0,"468,730",48123,Low
10/17/2014,Friday,October,17.0,2014.0,Fall,32.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/17/2014,Friday,October,17.0,2014.0,Fall,33.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
10/17/2014,Friday,October,17.0,2014.0,Fall,34.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
10/18/2014,Saturday,October,18.0,2014.0,Fall,1.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/18/2014,Saturday,October,18.0,2014.0,Fall,2.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/18/2014,Saturday,October,18.0,2014.0,Fall,11.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/18/2014,Saturday,October,18.0,2014.0,Fall,12.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/18/2014,Saturday,October,18.0,2014.0,Fall,13.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/18/2014,Saturday,October,18.0,2014.0,Fall,14.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/18/2014,Saturday,October,18.0,2014.0,Fall,22.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
10/18/2014,Saturday,October,18.0,2014.0,Fall,23.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/18/2014,Saturday,October,18.0,2014.0,Fall,24.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
10/18/2014,Saturday,October,18.0,2014.0,Fall,32.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/18/2014,Saturday,October,18.0,2014.0,Fall,33.0,STATEN ISLAND,8,0.0,0.0,"468,730",48123,Low
10/18/2014,Saturday,October,18.0,2014.0,Fall,34.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
10/19/2014,Sunday,October,19.0,2014.0,Fall,1.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/19/2014,Sunday,October,19.0,2014.0,Fall,2.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/19/2014,Sunday,October,19.0,2014.0,Fall,12.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
10/19/2014,Sunday,October,19.0,2014.0,Fall,13.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
10/19/2014,Sunday,October,19.0,2014.0,Fall,22.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
10/19/2014,Sunday,October,19.0,2014.0,Fall,24.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
10/19/2014,Sunday,October,19.0,2014.0,Fall,32.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
10/19/2014,Sunday,October,19.0,2014.0,Fall,33.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
10/19/2014,Sunday,October,19.0,2014.0,Fall,34.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/2/2014,Thursday,October,2.0,2014.0,Fall,1.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/2/2014,Thursday,October,2.0,2014.0,Fall,2.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
10/2/2014,Thursday,October,2.0,2014.0,Fall,12.0,STATEN ISLAND,9,0.0,0.0,"468,730",48123,Low
10/2/2014,Thursday,October,2.0,2014.0,Fall,13.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/2/2014,Thursday,October,2.0,2014.0,Fall,22.0,STATEN ISLAND,7,0.0,0.0,"468,730",48123,Low
10/2/2014,Thursday,October,2.0,2014.0,Fall,23.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
10/2/2014,Thursday,October,2.0,2014.0,Fall,24.0,STATEN ISLAND,8,0.0,0.0,"468,730",48123,Low
10/2/2014,Thursday,October,2.0,2014.0,Fall,32.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/2/2014,Thursday,October,2.0,2014.0,Fall,33.0,STATEN ISLAND,7,0.0,0.0,"468,730",48123,Low
10/2/2014,Thursday,October,2.0,2014.0,Fall,34.0,STATEN ISLAND,7,0.0,0.0,"468,730",48123,Low
10/20/2014,Monday,October,20.0,2014.0,Fall,1.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/20/2014,Monday,October,20.0,2014.0,Fall,2.0,STATEN ISLAND,2,0.0,0.0,"468,730",48123,Low
10/20/2014,Monday,October,20.0,2014.0,Fall,11.0,STATEN ISLAND,1,0.0,0.0,"468,730",48123,Low
10/20/2014,Monday,October,20.0,2014.0,Fall,12.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
10/20/2014,Monday,October,20.0,2014.0,Fall,13.0,STATEN ISLAND,3,0.0,0.0,"468,730",48123,Low
10/20/2014,Monday,October,20.0,2014.0,Fall,22.0,STATEN ISLAND,4,0.0,0.0,"468,730",48123,Low
10/20/2014,Monday,October,20.0,2014.0,Fall,23.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
10/20/2014,Monday,October,20.0,2014.0,Fall,24.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
10/20/2014,Monday,October,20.0,2014.0,Fall,32.0,STATEN ISLAND,5,0.0,0.0,"468,730",48123,Low
10/20/2014,Monday,October,20.0,2014.0,Fall,33.0,STATEN ISLAND,6,0.0,0.0,"468,730",48123,Low
10/20/2014,Monday,October,20.0,2014.0,Fall,34.0,STATEN ISLAND,7,0.0,0.0,"468,730",48123,Low
10/21/2014,Tuesday,October,21.0,2014.0,Fall,1.0,STATEN ISLAND,3,0.11,0.0,"468,730",48123,Low
10/21/2014,Tuesday,October,21.0,2014.0,Fall,2.0,STATEN ISLAND,1,0.11,0.0,"468,730",48123,Low
10/21/2014,Tuesday,October,21.0,2014.0,Fall,11.0,STATEN ISLAND,1,0.11,0.0,"468,730",48123,Low
10/21/2014,Tuesday,October,21.0,2014.0,Fall,12.0,STATEN ISLAND,5,0.11,0.0,"468,730",48123,Low
10/21/2014,Tuesday,October,21.0,2014.0,Fall,13.0,STATEN ISLAND,1,0.11,0.0,"468,730",48123,Low
10/21/2014,Tuesday,October,21.0,2014.0,Fall,22.0,STATEN ISLAND,7,0.11,0.0,"468,730",48123,Low
10/21/2014,Tuesday,October,21.0,2014.0,Fall,23.0,STATEN ISLAND,2,0.11,0.0,"468,730",48123,Low
10/21/2014,Tuesday,October,21.0,2014.0,Fall,24.0,STATEN ISLAND,4,0.11,0.0,"468,730",48123,Low
10/21/2014,Tuesday,October,21.0,2014.0,Fall,32.0,STATEN ISLAND,1,0.11,0.0,"468,730",48123,Low
10/21/2014,Tuesday,October,21.0,2014.0,Fall,33.0,STATEN ISLAND,4,0.11,0.0,"468,730",48123,Low
10/21/2014,Tuesday,October,21.0,2014.0,Fall,34.0,STATEN ISLAND,4,0.11,0.0,"468,730",48123,Low
